sales_id,customer_id,product_id,order_date_key,payment_method_id,store_id,location_id,order_status,quantity_sold,discount_applied
S9329,CUST1331,PROD157,D340,PM2,STORE17,LOC9,Completed,1,16.56
S9330,CUST1359,PROD181,D181,PM4,STORE30,LOC13,Pending,1,9.23
S9331,CUST1322,PROD158,D109,PM5,STORE24,LOC40,Cancelled,4,21.34
S9332,CUST1985,PROD179,D3,PM4,STORE10,LOC43,Cancelled,1,4.16
S9333,CUST1932,PROD178,D226,PM3,STORE4,LOC29,Cancelled,4,4.66
S9334,CUST1192,PROD135,D176,PM5,STORE22,LOC42,Cancelled,2,5.58
S9335,CUST1628,PROD169,D38,PM2,STORE5,LOC6,Pending,4,1.65
S9336,CUST1115,PROD136,D156,PM4,STORE19,LOC9,Completed,4,16.16
S9337,CUST1813,PROD179,D232,PM5,STORE19,LOC44,Pending,3,5.16
S9338,CUST1211,PROD115,D232,PM3,STORE14,LOC22,Cancelled,1,9.9
S9339,CUST1803,PROD123,D18,PM2,STORE17,LOC30,Pending,1,17.4
S9340,CUST1064,PROD127,D100,PM3,STORE15,LOC35,Completed,2,29.07
S9341,CUST1924,PROD138,D265,PM2,STORE28,LOC17,Returned,2,25.09
S9342,CUST1992,PROD130,D273,PM5,STORE30,LOC10,Completed,4,22.21
S9343,CUST1029,PROD158,D180,PM4,STORE22,LOC4,Returned,1,20.35
S9344,CUST1458,PROD139,D253,PM2,STORE1,LOC6,Completed,4,14.54
S9345,CUST1604,PROD165,D184,PM2,STORE8,LOC33,Returned,3,9.26
S9346,CUST1301,PROD117,D263,PM2,STORE1,LOC47,Completed,1,29.96
S9347,CUST1139,PROD117,D220,PM1,STORE7,LOC26,Pending,3,21.12
S9348,CUST1324,PROD101,D257,PM1,STORE25,LOC18,Returned,4,11.46
S9349,CUST1208,PROD134,D325,PM2,STORE2,LOC23,Completed,2,25.7
S9350,CUST1164,PROD158,D41,PM2,STORE29,LOC42,Completed,3,18.52
S9351,CUST1441,PROD139,D290,PM1,STORE19,LOC23,Cancelled,1,23.98
S9352,CUST1561,PROD179,D128,PM1,STORE2,LOC7,Returned,2,25.06
S9353,CUST1140,PROD136,D343,PM1,STORE19,LOC41,Completed,1,26.5
S9354,CUST1732,PROD126,D276,PM1,STORE2,LOC34,Completed,2,13.57
S9355,CUST1630,PROD186,D286,PM4,STORE13,LOC20,Returned,2,7.59
S9356,CUST1951,PROD179,D273,PM3,STORE10,LOC26,Completed,3,24.51
S9357,CUST1878,PROD125,D307,PM2,STORE13,LOC32,Pending,2,5.36
S9358,CUST1460,PROD183,D40,PM2,STORE10,LOC30,Pending,1,20.12
S9359,CUST1046,PROD199,D107,PM4,STORE13,LOC42,Completed,3,5.32
S9360,CUST1752,PROD176,D39,PM2,STORE27,LOC30,Cancelled,3,24.28
S9361,CUST1793,PROD127,D245,PM5,STORE3,LOC20,Completed,2,29.01
S9362,CUST1316,PROD122,D309,PM3,STORE27,LOC30,Pending,3,29.97
S9363,CUST1414,PROD152,D198,PM5,STORE5,LOC16,Cancelled,2,19.8
S9364,CUST1288,PROD192,D261,PM1,STORE20,LOC2,Returned,2,7.93
S9365,CUST1927,PROD147,D176,PM5,STORE22,LOC34,Completed,2,3.29
S9366,CUST1532,PROD166,D195,PM1,STORE1,LOC6,Pending,3,23.55
S9367,CUST1595,PROD187,D42,PM3,STORE8,LOC24,Completed,2,1.6
S9368,CUST1549,PROD180,D297,PM4,STORE29,LOC49,Cancelled,4,10.23
S9369,CUST1058,PROD165,D330,PM1,STORE22,LOC32,Completed,1,9.48
S9370,CUST1443,PROD125,D358,PM3,STORE21,LOC14,Completed,3,19.83
S9371,CUST1177,PROD199,D251,PM2,STORE19,LOC2,Pending,3,19.7
S9372,CUST1755,PROD131,D228,PM4,STORE11,LOC38,Returned,2,10.11
S9373,CUST1570,PROD128,D149,PM4,STORE2,LOC15,Cancelled,3,2.28
S9374,CUST1053,PROD105,D325,PM1,STORE29,LOC13,Cancelled,1,21.44
S9375,CUST1156,PROD132,D35,PM4,STORE18,LOC18,Pending,3,11.4
S9376,CUST1120,PROD140,D89,PM1,STORE16,LOC40,Returned,1,8.47
S9377,CUST1549,PROD117,D362,PM5,STORE16,LOC24,Completed,2,10.64
S9378,CUST1198,PROD146,D229,PM4,STORE30,LOC4,Pending,1,12.09
S9379,CUST1845,PROD189,D279,PM4,STORE4,LOC9,Returned,3,19.83
S9380,CUST1599,PROD112,D272,PM4,STORE1,LOC29,Returned,3,8.39
S9381,CUST1860,PROD183,D139,PM5,STORE6,LOC35,Cancelled,1,0.75
S9382,CUST1643,PROD140,D170,PM5,STORE18,LOC13,Returned,4,16.83
S9383,CUST1824,PROD173,D120,PM3,STORE22,LOC16,Returned,2,2.84
S9384,CUST1232,PROD173,D33,PM3,STORE3,LOC11,Cancelled,1,3.54
S9385,CUST1018,PROD183,D186,PM1,STORE3,LOC9,Returned,1,9.01
S9386,CUST1462,PROD113,D279,PM1,STORE10,LOC3,Pending,3,28.71
S9387,CUST1846,PROD132,D32,PM2,STORE3,LOC11,Completed,3,7.29
S9388,CUST1415,PROD101,D180,PM2,STORE4,LOC30,Pending,1,14.45
S9389,CUST1495,PROD119,D189,PM4,STORE16,LOC42,Completed,1,24.22
S9390,CUST1348,PROD117,D312,PM1,STORE1,LOC48,Completed,2,27.41
S9391,CUST1533,PROD179,D345,PM1,STORE9,LOC19,Returned,4,11.65
S9392,CUST1881,PROD183,D53,PM4,STORE21,LOC30,Cancelled,4,9.4
S9393,CUST1945,PROD116,D246,PM5,STORE15,LOC6,Completed,1,19.59
S9394,CUST1291,PROD123,D206,PM3,STORE12,LOC45,Returned,2,26.57
S9395,CUST1761,PROD148,D365,PM4,STORE26,LOC42,Completed,1,22.02
S9396,CUST1180,PROD144,D149,PM4,STORE19,LOC28,Cancelled,2,29.53
S9397,CUST1505,PROD155,D29,PM2,STORE27,LOC28,Pending,2,29.41
S9398,CUST1464,PROD163,D135,PM2,STORE11,LOC12,Pending,3,6.91
S9399,CUST1483,PROD138,D333,PM4,STORE23,LOC34,Pending,3,15.47
S9400,CUST1623,PROD150,D13,PM1,STORE27,LOC19,Completed,3,23.13
S9401,CUST1204,PROD196,D233,PM3,STORE24,LOC24,Cancelled,1,18.14
S9402,CUST1314,PROD130,D70,PM5,STORE22,LOC12,Cancelled,3,1.98
S9403,CUST1056,PROD149,D326,PM1,STORE29,LOC34,Completed,2,17.4
S9404,CUST1736,PROD138,D6,PM4,STORE6,LOC11,Completed,3,15.99
S9405,CUST1214,PROD154,D77,PM1,STORE7,LOC33,Pending,4,3.41
S9406,CUST1048,PROD135,D129,PM4,STORE10,LOC16,Completed,3,16.44
S9407,CUST1277,PROD101,D365,PM1,STORE26,LOC33,Cancelled,1,6.71
S9408,CUST1551,PROD119,D176,PM4,STORE7,LOC42,Pending,4,13.59
S9409,CUST1481,PROD162,D213,PM4,STORE4,LOC8,Cancelled,4,24.69
S9410,CUST1016,PROD189,D213,PM4,STORE20,LOC5,Completed,1,10.14
S9411,CUST1682,PROD121,D151,PM3,STORE4,LOC9,Returned,4,7.85
S9412,CUST1368,PROD114,D156,PM2,STORE28,LOC14,Returned,4,14.13
S9413,CUST1339,PROD125,D85,PM1,STORE21,LOC46,Pending,1,24.54
S9414,CUST1768,PROD144,D300,PM1,STORE16,LOC19,Returned,2,20.45
S9415,CUST1303,PROD123,D76,PM1,STORE2,LOC27,Completed,1,23.88
S9416,CUST1403,PROD170,D335,PM1,STORE6,LOC14,Returned,3,3.65
S9417,CUST1040,PROD134,D239,PM4,STORE18,LOC12,Cancelled,2,0.68
S9418,CUST1442,PROD135,D265,PM5,STORE28,LOC42,Cancelled,4,26.32
S9419,CUST1992,PROD102,D227,PM3,STORE2,LOC30,Cancelled,4,20.19
S9420,CUST1545,PROD165,D48,PM1,STORE28,LOC46,Pending,4,21.54
S9421,CUST1132,PROD111,D103,PM4,STORE6,LOC43,Cancelled,2,29.41
S9422,CUST1881,PROD150,D329,PM3,STORE18,LOC4,Pending,4,26.5
S9423,CUST1623,PROD147,D132,PM3,STORE30,LOC29,Returned,3,3.02
S9424,CUST1373,PROD192,D1,PM1,STORE15,LOC48,Cancelled,4,0.18
S9425,CUST1213,PROD173,D273,PM3,STORE27,LOC28,Completed,2,4.14
S9426,CUST1420,PROD110,D59,PM5,STORE14,LOC42,Completed,4,14.22
S9427,CUST1380,PROD118,D204,PM3,STORE30,LOC6,Pending,2,11.1
S9428,CUST1101,PROD192,D132,PM2,STORE23,LOC37,Cancelled,2,19.93
S9429,CUST1753,PROD136,D297,PM3,STORE4,LOC12,Cancelled,3,26.85
S9430,CUST1486,PROD144,D3,PM2,STORE16,LOC18,Returned,2,10.52
S9431,CUST1712,PROD159,D133,PM4,STORE8,LOC44,Completed,4,6.31
S9432,CUST1850,PROD134,D306,PM4,STORE7,LOC36,Returned,1,15.8
S9433,CUST1363,PROD111,D51,PM1,STORE12,LOC21,Cancelled,1,27.33
S9434,CUST1352,PROD138,D197,PM3,STORE7,LOC15,Cancelled,3,5.2
S9435,CUST1689,PROD133,D287,PM1,STORE26,LOC19,Returned,1,6.71
S9436,CUST1017,PROD115,D266,PM5,STORE5,LOC35,Returned,4,18.23
S9437,CUST1061,PROD188,D174,PM3,STORE1,LOC46,Cancelled,2,29.57
S9438,CUST1241,PROD141,D278,PM3,STORE1,LOC4,Pending,3,22.43
S9439,CUST1662,PROD115,D68,PM4,STORE19,LOC20,Completed,3,9.74
S9440,CUST1187,PROD150,D7,PM2,STORE12,LOC38,Completed,1,25.86
S9441,CUST1122,PROD162,D219,PM5,STORE5,LOC42,Cancelled,3,25.61
S9442,CUST1490,PROD105,D18,PM2,STORE7,LOC42,Completed,1,14.02
S9443,CUST1440,PROD127,D364,PM2,STORE7,LOC9,Cancelled,1,6.83
S9444,CUST1133,PROD174,D56,PM2,STORE2,LOC42,Returned,4,8.1
S9445,CUST1507,PROD145,D70,PM2,STORE25,LOC49,Returned,3,20.27
S9446,CUST1328,PROD165,D316,PM5,STORE6,LOC19,Cancelled,4,8.37
S9447,CUST1891,PROD166,D250,PM4,STORE27,LOC36,Returned,2,25.2
S9448,CUST1226,PROD174,D237,PM5,STORE15,LOC24,Pending,3,23.34
S9449,CUST1978,PROD190,D230,PM2,STORE5,LOC46,Cancelled,1,2.57
S9450,CUST1004,PROD184,D308,PM5,STORE11,LOC7,Cancelled,1,1.62
S9451,CUST1181,PROD196,D271,PM3,STORE8,LOC45,Cancelled,3,8.67
S9452,CUST1956,PROD113,D92,PM2,STORE9,LOC21,Pending,1,15.52
S9453,CUST1666,PROD181,D212,PM1,STORE30,LOC14,Pending,1,1.93
S9454,CUST1816,PROD188,D319,PM5,STORE6,LOC25,Returned,1,7.91
S9455,CUST1320,PROD138,D270,PM5,STORE3,LOC35,Completed,3,13.12
S9456,CUST1270,PROD144,D362,PM3,STORE1,LOC11,Returned,4,25.0
S9457,CUST1560,PROD152,D56,PM2,STORE26,LOC49,Pending,4,27.91
S9458,CUST1865,PROD156,D70,PM3,STORE3,LOC9,Returned,4,18.43
S9459,CUST1652,PROD157,D320,PM1,STORE8,LOC50,Returned,3,21.84
S9460,CUST1912,PROD115,D252,PM4,STORE24,LOC9,Pending,2,24.38
S9461,CUST1146,PROD150,D92,PM4,STORE10,LOC15,Cancelled,1,21.32
S9462,CUST1232,PROD199,D182,PM2,STORE15,LOC9,Returned,4,12.19
S9463,CUST1026,PROD144,D361,PM1,STORE7,LOC4,Cancelled,4,28.78
S9464,CUST1570,PROD195,D155,PM5,STORE16,LOC22,Completed,3,11.43
S9465,CUST1995,PROD154,D92,PM2,STORE9,LOC50,Cancelled,3,2.62
S9466,CUST1559,PROD164,D224,PM2,STORE1,LOC45,Returned,1,23.92
S9467,CUST1488,PROD167,D123,PM2,STORE28,LOC40,Completed,4,18.57
S9468,CUST1349,PROD129,D270,PM1,STORE18,LOC23,Returned,4,23.98
S9469,CUST1611,PROD149,D5,PM4,STORE23,LOC10,Completed,2,24.56
S9470,CUST1386,PROD139,D334,PM1,STORE13,LOC26,Completed,3,1.57
S9471,CUST1218,PROD107,D244,PM5,STORE8,LOC7,Completed,3,23.14
S9472,CUST1895,PROD178,D175,PM4,STORE23,LOC6,Cancelled,4,15.52
S9473,CUST1744,PROD177,D104,PM3,STORE14,LOC28,Cancelled,4,23.03
S9474,CUST1595,PROD156,D155,PM4,STORE5,LOC15,Completed,1,28.28
S9475,CUST1171,PROD158,D279,PM4,STORE13,LOC4,Pending,4,27.75
S9476,CUST1486,PROD107,D213,PM2,STORE25,LOC11,Completed,4,20.42
S9477,CUST1170,PROD116,D280,PM3,STORE16,LOC24,Returned,1,19.32
S9478,CUST1503,PROD196,D20,PM3,STORE9,LOC20,Returned,2,4.25
S9479,CUST1639,PROD173,D111,PM5,STORE12,LOC49,Pending,1,12.36
S9480,CUST1158,PROD118,D194,PM3,STORE10,LOC44,Cancelled,4,15.14
S9481,CUST1839,PROD172,D2,PM2,STORE11,LOC33,Completed,4,23.3
S9482,CUST1481,PROD194,D292,PM5,STORE19,LOC3,Returned,4,24.56
S9483,CUST1914,PROD111,D101,PM5,STORE7,LOC33,Completed,4,23.12
S9484,CUST1732,PROD193,D202,PM1,STORE23,LOC6,Completed,2,27.18
S9485,CUST1824,PROD160,D20,PM2,STORE24,LOC29,Completed,3,1.37
S9486,CUST1429,PROD144,D250,PM4,STORE26,LOC20,Returned,3,14.84
S9487,CUST1259,PROD180,D325,PM3,STORE1,LOC10,Returned,3,26.02
S9488,CUST1000,PROD199,D231,PM5,STORE14,LOC22,Completed,4,3.12
S9489,CUST1506,PROD117,D364,PM1,STORE13,LOC21,Cancelled,2,20.91
S9490,CUST1339,PROD163,D295,PM1,STORE19,LOC25,Completed,4,9.26
S9491,CUST1461,PROD117,D149,PM3,STORE5,LOC10,Returned,3,20.64
S9492,CUST1833,PROD149,D240,PM5,STORE27,LOC30,Pending,1,14.63
S9493,CUST1725,PROD122,D86,PM3,STORE2,LOC19,Pending,4,1.36
S9494,CUST1027,PROD175,D99,PM5,STORE2,LOC27,Completed,1,24.48
S9495,CUST1058,PROD102,D265,PM4,STORE17,LOC42,Returned,4,14.41
S9496,CUST1359,PROD154,D327,PM5,STORE14,LOC47,Returned,1,2.85
S9497,CUST1231,PROD156,D189,PM1,STORE14,LOC15,Pending,2,15.36
S9498,CUST1674,PROD130,D281,PM5,STORE28,LOC35,Pending,4,15.69
S9499,CUST1429,PROD141,D237,PM1,STORE2,LOC9,Completed,3,0.17
S9500,CUST1430,PROD192,D265,PM5,STORE10,LOC30,Completed,1,21.35
S9501,CUST1998,PROD189,D213,PM2,STORE24,LOC9,Cancelled,3,1.29
S9502,CUST1813,PROD174,D262,PM3,STORE9,LOC30,Pending,1,20.57
S9503,CUST1413,PROD162,D273,PM3,STORE19,LOC11,Pending,1,14.2
S9504,CUST1562,PROD148,D13,PM2,STORE9,LOC9,Pending,2,22.77
S9505,CUST1729,PROD137,D103,PM4,STORE30,LOC48,Pending,1,19.36
S9506,CUST1448,PROD173,D338,PM4,STORE22,LOC32,Pending,3,5.11
S9507,CUST1815,PROD157,D266,PM1,STORE20,LOC25,Pending,2,15.23
S9508,CUST1614,PROD132,D147,PM5,STORE1,LOC25,Pending,1,26.4
S9509,CUST1089,PROD116,D21,PM3,STORE12,LOC49,Pending,2,0.55
S9510,CUST1660,PROD132,D69,PM3,STORE21,LOC18,Cancelled,4,18.8
S9511,CUST1671,PROD143,D157,PM4,STORE20,LOC16,Completed,4,10.75
S9512,CUST1693,PROD190,D363,PM1,STORE15,LOC23,Cancelled,2,29.92
S9513,CUST1728,PROD108,D318,PM3,STORE1,LOC23,Returned,1,11.03
S9514,CUST1075,PROD148,D118,PM3,STORE14,LOC13,Cancelled,3,15.94
S9515,CUST1610,PROD111,D179,PM3,STORE17,LOC24,Pending,3,9.49
S9516,CUST1657,PROD141,D227,PM3,STORE6,LOC14,Pending,4,28.27
S9517,CUST1230,PROD115,D129,PM5,STORE3,LOC10,Cancelled,2,17.99
S9518,CUST1042,PROD198,D44,PM5,STORE10,LOC27,Cancelled,4,12.29
S9519,CUST1132,PROD178,D309,PM3,STORE10,LOC4,Completed,4,29.76
S9520,CUST1152,PROD102,D31,PM3,STORE29,LOC11,Completed,4,27.46
S9521,CUST1649,PROD131,D138,PM4,STORE11,LOC22,Cancelled,1,17.95
S9522,CUST1899,PROD167,D293,PM3,STORE11,LOC29,Completed,1,2.54
S9523,CUST1316,PROD118,D120,PM4,STORE21,LOC8,Completed,4,12.8
S9524,CUST1349,PROD161,D278,PM2,STORE12,LOC34,Cancelled,3,9.02
S9525,CUST1489,PROD140,D172,PM5,STORE19,LOC11,Returned,3,22.06
S9526,CUST1902,PROD104,D106,PM2,STORE21,LOC38,Completed,1,10.59
S9527,CUST1297,PROD160,D66,PM1,STORE9,LOC38,Pending,4,2.42
S9528,CUST1967,PROD121,D309,PM3,STORE11,LOC3,Cancelled,3,6.81
S9529,CUST1963,PROD160,D294,PM5,STORE29,LOC15,Completed,4,24.69
S9530,CUST1517,PROD189,D286,PM2,STORE13,LOC7,Completed,4,28.62
S9531,CUST1548,PROD151,D128,PM4,STORE27,LOC42,Pending,4,17.96
S9532,CUST1669,PROD133,D50,PM2,STORE18,LOC16,Cancelled,2,3.89
S9533,CUST1073,PROD105,D286,PM1,STORE30,LOC47,Completed,4,7.03
S9534,CUST1637,PROD177,D301,PM5,STORE26,LOC10,Cancelled,3,9.31
S9535,CUST1765,PROD191,D6,PM3,STORE29,LOC1,Pending,3,13.71
S9536,CUST1462,PROD185,D53,PM4,STORE2,LOC4,Cancelled,4,21.44
S9537,CUST1361,PROD145,D166,PM1,STORE16,LOC8,Returned,4,4.87
S9538,CUST1503,PROD105,D70,PM2,STORE4,LOC46,Pending,1,13.92
S9539,CUST1868,PROD136,D61,PM2,STORE19,LOC40,Pending,3,19.76
S9540,CUST1114,PROD162,D223,PM4,STORE28,LOC47,Pending,4,18.95
S9541,CUST1064,PROD107,D165,PM3,STORE4,LOC5,Completed,3,20.32
S9542,CUST1778,PROD139,D215,PM4,STORE7,LOC27,Returned,4,1.25
S9543,CUST1183,PROD135,D93,PM4,STORE16,LOC5,Cancelled,1,11.07
S9544,CUST1201,PROD103,D145,PM3,STORE10,LOC37,Completed,1,18.61
S9545,CUST1757,PROD180,D119,PM3,STORE13,LOC29,Cancelled,4,14.72
S9546,CUST1437,PROD161,D1,PM4,STORE8,LOC15,Returned,4,27.08
S9547,CUST1039,PROD187,D89,PM2,STORE13,LOC14,Completed,2,23.0
S9548,CUST1267,PROD109,D176,PM1,STORE14,LOC17,Returned,3,11.77
S9549,CUST1498,PROD174,D304,PM4,STORE13,LOC21,Pending,1,19.29
S9550,CUST1793,PROD178,D166,PM2,STORE1,LOC50,Completed,1,4.83
S9551,CUST1884,PROD161,D259,PM5,STORE26,LOC17,Pending,1,4.04
S9552,CUST1186,PROD195,D74,PM5,STORE2,LOC23,Completed,3,0.45
S9553,CUST1104,PROD170,D339,PM2,STORE19,LOC46,Completed,1,25.3
S9554,CUST1892,PROD110,D155,PM5,STORE19,LOC1,Completed,4,7.24
S9555,CUST1943,PROD135,D302,PM5,STORE28,LOC6,Cancelled,3,26.49
S9556,CUST1250,PROD179,D238,PM1,STORE8,LOC40,Completed,1,2.58
S9557,CUST1757,PROD154,D183,PM3,STORE23,LOC5,Cancelled,1,1.9
S9558,CUST1956,PROD132,D66,PM1,STORE10,LOC8,Cancelled,1,6.36
S9559,CUST1769,PROD134,D323,PM5,STORE21,LOC15,Pending,4,23.74
S9560,CUST1575,PROD147,D158,PM1,STORE9,LOC2,Cancelled,1,12.4
S9561,CUST1728,PROD194,D125,PM1,STORE21,LOC34,Completed,4,28.84
S9562,CUST1878,PROD138,D365,PM3,STORE1,LOC17,Cancelled,1,19.15
S9563,CUST1026,PROD196,D353,PM3,STORE25,LOC28,Pending,3,23.09
S9564,CUST1671,PROD136,D77,PM1,STORE3,LOC38,Completed,2,13.94
S9565,CUST1911,PROD141,D234,PM4,STORE1,LOC28,Cancelled,3,27.73
S9566,CUST1958,PROD107,D140,PM5,STORE15,LOC45,Cancelled,4,0.26
S9567,CUST1397,PROD105,D61,PM4,STORE6,LOC30,Returned,2,25.45
S9568,CUST1420,PROD154,D347,PM1,STORE27,LOC35,Returned,2,8.59
S9569,CUST1669,PROD199,D232,PM1,STORE20,LOC49,Returned,3,27.52
S9570,CUST1354,PROD111,D74,PM1,STORE17,LOC28,Cancelled,2,29.2
S9571,CUST1015,PROD160,D207,PM1,STORE21,LOC39,Pending,2,19.65
S9572,CUST1319,PROD109,D92,PM1,STORE26,LOC44,Completed,2,10.8
S9573,CUST1389,PROD113,D119,PM2,STORE8,LOC18,Pending,3,1.23
S9574,CUST1166,PROD177,D269,PM2,STORE19,LOC50,Completed,3,13.44
S9575,CUST1056,PROD160,D153,PM3,STORE18,LOC7,Pending,4,21.77
S9576,CUST1170,PROD192,D288,PM4,STORE11,LOC31,Completed,4,18.34
S9577,CUST1063,PROD188,D14,PM4,STORE14,LOC14,Returned,1,28.88
S9578,CUST1277,PROD180,D252,PM2,STORE8,LOC4,Pending,1,24.81
S9579,CUST1471,PROD173,D96,PM3,STORE23,LOC46,Cancelled,1,3.22
S9580,CUST1349,PROD130,D288,PM2,STORE20,LOC30,Returned,2,7.35
S9581,CUST1854,PROD151,D57,PM5,STORE10,LOC27,Completed,3,26.33
S9582,CUST1401,PROD140,D176,PM3,STORE24,LOC32,Pending,4,3.21
S9583,CUST1811,PROD162,D33,PM1,STORE13,LOC2,Returned,1,22.27
S9584,CUST1535,PROD135,D329,PM5,STORE5,LOC43,Completed,3,6.05
S9585,CUST1454,PROD182,D358,PM1,STORE21,LOC11,Pending,3,9.07
S9586,CUST1309,PROD133,D319,PM4,STORE16,LOC37,Completed,2,10.18
S9587,CUST1690,PROD121,D42,PM3,STORE12,LOC28,Pending,4,22.9
S9588,CUST1028,PROD183,D288,PM4,STORE28,LOC5,Returned,4,18.21
S9589,CUST1305,PROD156,D77,PM5,STORE23,LOC8,Cancelled,1,17.62
S9590,CUST1317,PROD199,D113,PM2,STORE24,LOC21,Pending,4,7.79
S9591,CUST1220,PROD165,D220,PM4,STORE20,LOC48,Returned,4,3.58
S9592,CUST1244,PROD125,D259,PM2,STORE4,LOC5,Completed,2,7.77
S9593,CUST1490,PROD126,D107,PM3,STORE23,LOC28,Cancelled,2,28.08
S9594,CUST1313,PROD128,D225,PM2,STORE4,LOC22,Cancelled,4,14.97
S9595,CUST1748,PROD141,D145,PM1,STORE10,LOC3,Cancelled,2,0.38
S9596,CUST1313,PROD181,D213,PM2,STORE27,LOC35,Cancelled,3,18.11
S9597,CUST1416,PROD164,D291,PM4,STORE5,LOC27,Returned,2,29.61
S9598,CUST1026,PROD143,D151,PM3,STORE2,LOC48,Cancelled,2,28.11
S9599,CUST1971,PROD199,D265,PM3,STORE7,LOC33,Cancelled,2,11.97
S9600,CUST1446,PROD148,D224,PM3,STORE8,LOC34,Completed,4,12.98
S9601,CUST1105,PROD151,D258,PM5,STORE26,LOC45,Cancelled,3,29.2
S9602,CUST1304,PROD122,D359,PM4,STORE22,LOC3,Pending,2,2.25
S9603,CUST1787,PROD137,D87,PM4,STORE24,LOC28,Completed,2,10.16
S9604,CUST1028,PROD138,D216,PM4,STORE6,LOC10,Returned,3,19.8
S9605,CUST1162,PROD176,D334,PM3,STORE28,LOC15,Returned,4,9.37
S9606,CUST1716,PROD198,D204,PM3,STORE14,LOC25,Completed,3,1.75
S9607,CUST1447,PROD190,D20,PM5,STORE26,LOC1,Cancelled,2,2.75
S9608,CUST1764,PROD195,D207,PM2,STORE4,LOC39,Cancelled,1,18.53
S9609,CUST1464,PROD106,D85,PM1,STORE28,LOC30,Pending,1,19.29
S9610,CUST1652,PROD185,D247,PM1,STORE2,LOC19,Returned,1,4.17
S9611,CUST1030,PROD153,D20,PM2,STORE4,LOC1,Completed,2,20.87
S9612,CUST1607,PROD198,D39,PM3,STORE24,LOC3,Returned,2,21.56
S9613,CUST1059,PROD194,D295,PM2,STORE28,LOC1,Completed,4,21.47
S9614,CUST1859,PROD114,D81,PM2,STORE13,LOC42,Completed,2,27.56
S9615,CUST1692,PROD146,D350,PM5,STORE10,LOC33,Returned,4,16.18
S9616,CUST1564,PROD184,D158,PM5,STORE17,LOC9,Cancelled,4,17.4
S9617,CUST1848,PROD181,D282,PM3,STORE10,LOC9,Returned,2,8.91
S9618,CUST1539,PROD111,D350,PM4,STORE20,LOC22,Returned,2,3.47
S9619,CUST1909,PROD183,D11,PM3,STORE27,LOC22,Pending,2,7.78
S9620,CUST1667,PROD159,D126,PM5,STORE15,LOC17,Pending,2,11.28
S9621,CUST1455,PROD187,D105,PM5,STORE3,LOC43,Returned,3,10.26
S9622,CUST1080,PROD130,D312,PM3,STORE20,LOC15,Cancelled,3,15.9
S9623,CUST1580,PROD104,D275,PM2,STORE15,LOC48,Cancelled,4,22.02
S9624,CUST1858,PROD144,D246,PM5,STORE29,LOC1,Returned,2,9.29
S9625,CUST1429,PROD152,D328,PM1,STORE5,LOC17,Completed,1,29.39
S9626,CUST1998,PROD128,D201,PM4,STORE9,LOC15,Completed,3,0.37
S9627,CUST1066,PROD140,D133,PM4,STORE10,LOC13,Returned,1,22.02
S9628,CUST1277,PROD173,D308,PM1,STORE2,LOC40,Cancelled,4,0.18
S9629,CUST1295,PROD191,D343,PM5,STORE17,LOC38,Pending,3,15.9
S9630,CUST1415,PROD189,D358,PM1,STORE13,LOC46,Returned,1,29.74
S9631,CUST1036,PROD127,D321,PM5,STORE11,LOC32,Returned,4,7.71
S9632,CUST1425,PROD124,D39,PM3,STORE19,LOC20,Completed,2,26.59
S9633,CUST1698,PROD118,D226,PM4,STORE12,LOC19,Pending,4,29.95
S9634,CUST1807,PROD140,D195,PM1,STORE30,LOC8,Returned,1,28.79
S9635,CUST1529,PROD197,D195,PM3,STORE6,LOC30,Completed,4,13.46
S9636,CUST1150,PROD189,D87,PM5,STORE1,LOC9,Cancelled,2,27.46
S9637,CUST1020,PROD162,D5,PM3,STORE3,LOC47,Completed,2,24.12
S9638,CUST1412,PROD144,D290,PM4,STORE5,LOC23,Pending,3,13.3
S9639,CUST1941,PROD144,D363,PM4,STORE2,LOC13,Cancelled,1,20.84
S9640,CUST1435,PROD139,D337,PM2,STORE21,LOC32,Pending,1,6.26
S9641,CUST1227,PROD194,D87,PM2,STORE9,LOC31,Completed,2,10.62
S9642,CUST1793,PROD114,D188,PM1,STORE20,LOC18,Cancelled,2,16.99
S9643,CUST1376,PROD144,D317,PM4,STORE15,LOC47,Pending,2,12.02
S9644,CUST1186,PROD111,D310,PM5,STORE14,LOC37,Returned,1,8.15
S9645,CUST1221,PROD115,D341,PM4,STORE16,LOC9,Returned,4,17.23
S9646,CUST1182,PROD152,D294,PM3,STORE29,LOC46,Pending,2,27.71
S9647,CUST1156,PROD115,D305,PM4,STORE8,LOC47,Returned,1,8.79
S9648,CUST1005,PROD138,D298,PM3,STORE29,LOC34,Cancelled,3,29.87
S9649,CUST1399,PROD161,D120,PM5,STORE1,LOC17,Cancelled,4,28.24
S9650,CUST1335,PROD117,D288,PM4,STORE25,LOC46,Cancelled,4,24.48
S9651,CUST1869,PROD135,D193,PM4,STORE20,LOC49,Returned,1,20.35
S9652,CUST1135,PROD115,D202,PM4,STORE26,LOC43,Returned,1,4.85
S9653,CUST1890,PROD165,D19,PM2,STORE30,LOC36,Pending,3,17.1
S9654,CUST1482,PROD104,D97,PM2,STORE24,LOC32,Cancelled,2,5.28
S9655,CUST1163,PROD189,D283,PM5,STORE19,LOC2,Completed,2,24.96
